a_alias	b_alias
MRPS25	COPS5
EGR1	KCNK2
YWHAE	TRIM32
RAD23A	PRDX1
PGRMC1	CANX
CUL1	CDKN1B
RUVBL1	TMED9
TPRKB	UBE2S
IFIT5	SRPK1
TTC1	RPUSD2
EEF1A1	SUPT16H
ITGA4	TUBB4B
SLC9A3R1	CAPN1
IL23A	IRF5
UBFD1	CKB
TMED10	CDK2
NFYB	CDK2
RPL39L	SRPK2
GSK3B	MAP3K11
RPS13	PRPF6
ALB	SPATA31A7
IFNB1	IRF5
C18orf8	NOTCH1
S100A16	TMEM9
SNRPA	CUL3
RPS25	RPL27A
TEP1	BLM
ATF2	GLS
DFFA	CNBP
UGGT1	ACTR3
CSE1L	WDR5
CCT2	FAM86B2
SNRPB2	SF3A3
RHOA	PLIN3
OSGEP	PRAME
TYRO3	APOE
NSUN2	TTLL12
VCP	CDC37
BARD1	NCBP1
RPSA	RPL30
SRPK2	BRD3
CUL1	LYAR
CA9	RPS5
CBX8	BCLAF1
TKFC	YWHAB
CUL2	UBE2M
SART1	SEPT2
UBE2C	UBXN7
MRPS7	CUL3
SEC61B	EDEM1
NIFK	NOP58
COX5A	COX5B
GNPDA1	PSMD9
CD247	LAT
MAP3K2	STK38
BOP1	TSNAX
YBX1	G3BP1
UBD	SNAP47
ALDH1A1	NOS2
SDHB	CUL2
LNX1	CDK2
SARS	CTTN
BAZ1B	MBD3
FBXO6	FBN2
EIF2S2	MMS19
CUL3	NPEPPS
ATP6V1B1	VTI1B
SERPINH1	MDH2
GPANK1	LZTS2
NUP107	CORO1B
DHX29	IFIT2
COPS5	MDH2
IL1RAPL1	CFTR
EEF1G	FLNC
PDHA1	MSN
NSUN2	ARPC2
TGDS	HSD17B10
MRPL58	CDH2
ACSL3	UBD
COPS5	SNRPE
NPLOC4	UBE3A
UBA1	NMD3
MTDH	ZBTB16
TOP1	CUL3
TARDBP	NACC1
SERPINH1	VIM
SFXN1	ATP6V1E1
PSMA4	PSMD5
CUL3	TUBB2A
SLC2A14	SDHA
CA2	CUL1
PRPF8	HUWE1
STRAP	RPL22
ACTB	VCP
EIF3D	RPL35
CNOT10	CNOT11
PRPF8	NOTCH1
YBX1	EIF3K
STAM	PIR
PABPC1	MEX3C
LAGE3	USP34
CSE1L	PSME1
COX5A	RAB8A
UFC1	AHCYL1
CAND1	C1QBP
VCP	ATXN10
HIST3H3	TAF12
EHBP1L1	POLR2A
COPS5	GGH
PSMD3	PSMB1
ARPC5	GJA1
GNPDA1	TBCE
COPS6	DCUN1D1
TRA2A	SRSF5
RUVBL1	RPAP3
PPP2R1B	DNAAF5
NFKB1	IRF7
ANXA1	CDK2
SRPK1	NOP16
UBXN7	SSSCA1
RBL2	TOP1
SDHB	NDUFA10
SART3	POP7
STK32C	C18orf8
PAXIP1	LDHA
PPP1R2	ISOC1
XPO7	XPO1
TUBA1A	HTT
CREB1	CADM3
ITGA4	RPS16
RNH1	PTGES3
NTPCR	CUL3
CSTB	DPP7
CD2BP2	UBQLN4
CAND1	BRIX1
COPS5	IGF2BP3
FBL	RPS3
SGTA	PABPC1
WDR74	UBD
ATP6V1B1	CHMP4B
CDC26	UBE2C
TUBB4B	XPO1
DDX5	NEDD8
GAPDH	CAPNS1
PAXIP1	SSB
SFN	ZFYVE19
POLD1	COPS5
RPL22	RPSA
RUVBL1	UBD
CFTR	HSPB1
NEDD8	DCUN1D1
TIMM9	SLC25A6
RPL22	RPL23
G3BP1	ATXN2
ATP6V1B1	FLOT2
MRPL30	PLP2
HIP1R	VCP
PIGU	PIGS
NVL	UBE2I
SUMO1	STOM
ELP6	IWS1
TP53RK	PRAME
EIF4A3	SF3B3
ANKMY2	DTD1
ZHX3	NLK
CUL5	DCAF7
UBFD1	ERP44
GTF2F1	VPS29
LGALS3BP	NEDD8
PEX14	CCT2
HSPA4	NOS2
MAT2A	CUL3
DYNC1I2	DYNC1H1
VCP	HOOK1
MYL12B	CUL1
MAST3	YWHAE
RAB11B	CDK2
ITGA4	RAB10
RBBP7	IDH1
RPL23	CUL3
RPS29	RPL30
CAND1	TTC5
SLIRP	SF3B4
C9orf72	MMS19
PF4V1	ALB
UQCRC1	ATP5B
AAMP	TP53BP1
CHUK	TNFRSF1B
PRMT6	UBR7
TUBB2A	FAM86B2
CAND1	PRPF39
SMNDC1	CUL3
KPNB1	GRK5
PSMD7	GJA1
RPL10L	RPL35
PSMA7	AP3M1
KLHL22	PLK1
DIS3L2	CBX4
ITGB2	JAM3
WDR18	CDC5L
RPS7	PNO1
RPL8	CUL5
NEDD8	PSMC5
COPS5	SENP6
FZR1	TK1
DNAJB11	MMS19
CUL2	DYNC1H1
FEM1B	DCUN1D1
RAB9A	ATP13A2
CAND1	CPNE7
RPS7	RPS17
YBX1	DYNC1LI2
RPL22	GJA1
DHX15	MSN
EEF1A1	RPS14
FBXO6	P4HB
GTF3C2	GTF3C6
PSME1	PSMD6
SMC3	NOTCH1
EEF1A1	MRPL14
VCP	UBA5
DCUN1D1	PCBD1
RPS8	RPL21
RPS10	RPS29
CAND1	PPP1R14B
SLC9A3R1	FTO
UBL4A	PPIB
TOMM70	TMEM173
NUP107	PNPT1
ITGA4	MDH2
MAPK8IP1	SOCS3
TRIM21	TRIM5
POMP	CANX
FGA	APOA1
HIST1H1C	CUL2
SNRNP70	HNRNPH1
CAND1	RPL27
RPS12	RPL10A
RPS13	RPS5
SRSF5	TPR
EXOSC2	DEK
ACAD9	SSR1
C1QBP	HSPA9
CUL5	SNRPB
TBCB	CKB
VAMP2	ABCC2
ATN1	HINFP
TOPAZ1	CBX6
CAND1	EEF2
NUP50	CUL3
RPL10L	RPS26
MED4	MED21
ING2	HIST3H3
CPSF3	UBD
TUBB4B	UBD
COPS5	RBMXL2
NFKB2	CCND1
PSMB1	RPL10A
VPS26A	NMI
TSR1	MRPL38
CUL3	TARS
PSMA4	PSME4
UBE3C	WDR92
CUL1	PWP2
FLNC	CDK2
CLNS1A	UFC1
AHNAK	CDK2
KRT5	UBASH3B
NT5C2	EHD4
NIFK	RPS3
HSPA4	HSPA5
LNX1	GJD4
CAND1	CEP97
ITGA4	XRCC6
DYNC1H1	DYNC1LI2
SRRM2	CUL3
HNRNPA0	DYNC1I2
MRPS14	MRPL14
NUDCD2	NUP210
COPS6	DCAF16
OGFOD1	MYO1E
TTI1	PSME4
SRPK2	HNRNPC
TXLNA	KARS
EEF1A1	RPL18
CUL3	PON2
PAFAH1B2	MSN
RPS26	RPL12
NSMCE2	SMC5
SART1	NOTCH1
SLU7	DHX38
MDC1	DEPDC1B
NOLC1	RPL18A
DCUN1D1	PRDX1
SLC25A5	RPL7
SRPK1	STK26
PSMC2	ZCCHC8
EGFR	HCFC1
COMMD8	RELB
CXCL10	NFKB1
TAF7	LEO1
SOCS6	UBE2D2
TIMM10	NNT
RPL22	HEXB
ULBP1	MARCH4
UBE2E1	CTR9
NPLOC4	UBD
VCP	PRMT3
BARD1	TRA2A
KRR1	CUL3
COPS6	HSPA5
NEDD8	MSH6
RPS26	RPL7A
EGFR	IRS2
VIM	YEATS4
TACO1	HPDL
ERO1A	FBXO6
RPS13	RPLP1
RPLP2	RPS16
SART1	PATL1
ITGB2	YWHAB
TMEM177	MRPL44
AES	ATXN1L
BARD1	SCAF11
CDC37	STK36
ZYX	FSCN1
RPS13	PSMC5
ACTN4	CDH1
EFHD2	TSTA3
RNF186	UBD
CUL2	PPFIA1
TLN1	UBA1
USP32	RNF144A
TKFC	NHLRC2
RPS13	RPS2
RRS1	NOP58
RPS3A	GJA1
FEM1B	NEDD8
TRIM63	USP33
RPS14	RPLP2
MRPL17	MRPL3
OSGEP	RANGAP1
KIF5B	ZBTB8B
ITGA4	UBL5
TRIM21	ZFPM1
IPO7	APEH
SBDS	ACAA1
CAPNS1	PROSC
CRNKL1	MAGOH
RAB5C	FLOT1
SEPT2	SMARCA5
RPS14	TOP1
PTGES3	SSU72
CAND1	IGF2BP2
CARM1	CUL1
RPL32	RPL10A
HSPA5	RPN1
DCPS	XPO1
STX7	SBDS
ATP1A1	CDK2
LIG4	GRHPR
SNRPA	EEF1B2
NOP56	POP1
SNRNP200	HUWE1
CKMT1B	IGBP1
SRPK1	AURKA
AHSA1	CUL5
CDKN1A	NFKB2
MIF4GD	DHX16
RPS11	DHX9
ATF2	PDIA4
CTSC	ADSL
PAXIP1	CCNK
RPL38	RPL14
NPLOC4	FLOT1
CCAR2	RARS
PSMB3	PSMD2
NUP153	PNPT1
NEDD8	TOP2A
ALAD	UBD
GSS	ASS1
ACBD3	VPS36
PSMC2	CUL3
NDUFA2	SNRPC
HGS	ARRDC4
CUL2	RPLP2
JUP	GRK5
RPS8	DCUN1D1
AAMP	UBD
BNIP3L	CLN8
RPL18	SNU13
RPS3	CCT2
HERC1	NOS2
COL11A1	NFYA
RPL19	CDK2
COPS6	HNRNPDL
COPS5	TOP1
TOMM70	UBD
TAF4	HIST3H3
GPKOW	ATXN2
RPS15	UBD
DOCK4	EGFR
BIRC3	E2F1
ZIM2	ALB
RPS10	RPS5
TOMM20	SFXN3
NCL	NCBP1
RTCB	IGF2BP3
HNRNPH1	NUP58
ATP6V1B1	TRMT1
NIT2	TMEM177
UBXN6	CANX
PAXIP1	PPIA
RPL4	UBL4A
RSL1D1	RRS1
PRPF6	MMS19
SCAMP3	MPLKIP
NIFK	RPS2
RPL24	RPL4
THOC7	ZPR1
MDC1	PGAM5
RPS21	ATP5I
MRPL9	MRPL13
EXOSC2	RAN
DSP	OVCA2
CAND1	TRMT10C
RAD1	COPS5
RNF115	UBA52
SFPQ	SUMO3
CCT4	CCT5
ACTR1A	CUL3
ITGA4	VPS35
YBX1	SF3B3
HP1BP3	CUL1
TAP1	CREB3
CTPS1	UBA1
LNX2	SHISA2
UBL4A	RPL9
EIF3C	MYH9
UBE2N	CDK2
MDC1	BIRC5
ATP6V1B1	PKP4
ALAD	C14orf142
THOC3	THOC2
CCT5	TXNL1
SH3BGRL	STUB1
SF3B3	CUL1
CDK19	COMMD4
CCT8	CAMKMT
UNK	UBA2
MDN1	VCP
KPNA2	COPS4
MRPS24	LNX1
MRPL40	MRPL9
COMMD1	LIG4
PDIA4	TWF2
CIAPIN1	RAB5B
CUL2	NARS
NOC4L	ARL6IP5
ZNF711	SUMO1
CLNS1A	RAD23A
HGS	MYO5A
RPL8	TUBA1C
ZNHIT2	VPS36
HNRNPF	CUL3
RPS27L	RPL10A
CNDP2	RPL23
UNK	UFC1
RPS9	PNO1
PSMC2	GRK5
ZC3H18	NCSTN
CAND1	PSMA5
COPS5	POP1
TLN1	FAF1
RPS13	RPL19
AHCYL1	UBE2V1
SRPK2	HOMER3
RPS26	RPL23
CUL5	PRDX1
RPS11	DDX21
ZC3H18	BUD31
IGF2BP3	CRYZ
GPI	CDK2
FUBP3	DPP8
SART3	AKAP2
SNF8	NUDCD3
SF3B4	MPLKIP
DCTPP1	RAD23A
RBM3	MRPL12
SRPK2	DDX6
FSCN1	CDK2
GRPEL1	BAG1
ITGA4	DECR1
HDAC3	UBD
ARIH1	NEDD8
PLAGL2	SUMO1
ATP6V1B1	SLC35F6
G3BP1	RPL35
RCN1	TSTA3
SART1	RNF4
BIRC2	PGAM5
FKBP10	NPLOC4
TSR1	RPS27
RPL14	RPS23
TRIM28	NOTCH1
NNT	PTCD1
CUL2	DDX56
CUL3	KBTBD2
RPL21	RPL11
UBD	FANCI
HSPD1	CDK2
IGBP1	ZFYVE19
DDX24	POLR1C
MCTS1	ISOC1
RPS25	COPS5
CUL1	FBXO10
CAND1	SNRPD3
SPG7	MTUS2
APOE	PCMT1
STXBP3	SH3BGRL3
BARD1	MCM6
CDC16	PAXIP1
EIF3C	PAM16
PCNA	BABAM1
TUBB4B	BTK
EPRS	COPS5
ANP32B	CDH1
RPS8	NOP58
C4A	MASP2
WDR77	UBL4A
RPL4	SLC25A5
DYNC1H1	CDK2
QARS	EIF2B2
DYNC1H1	DYNLT1
RPL7	RPL9
DDX39A	SORD
RPS21	RPS9
CUL2	SRSF6
GAPDH	HSPD1
DDX39B	THOC1
EIF4A3	SNRPB
FUBP1	CUL3
FKBP4	CDK2
CDCA5	CETN2
PAXIP1	MYO1D
HSPD1	CDH1
RPL18	PA2G4
ITGA4	PTPN23
GPRC5A	GTF2F2
RBMX	RRM2
DHX9	IGF2BP3
CUL3	MTFR2
SUGP1	TBL2
SF3B3	ZC3H18
FAF2	PSMD2
SNRPA	CUL2
CORO1B	CORO1C
VPS36	ATG7
ATP6V0A2	ATP6V1D
RAN	SUMO3
STIP1	COPS4
PAFAH1B1	KATNB1
THOC3	ZC3H15
EGR1	MAP3K7
RBM8A	SEPHS2
MYL12B	CDK2
ITGA4	MYH9
S100A13	STK4
NUP54	SPEN
UBQLN1	PSMD2
SF3A3	SF3B4
TXNL4A	WDFY1
CAND1	KRT9
RPL18A	CUL1
EEF1G	SNRPA1
CUL1	RPS9
MTMR2	PLIN3
CREB3	CYB561
EIF4A3	HNRNPF
DFFB	CUL5
CTNNA1	UBD
KPNA3	NACC1
RPL15	RPL11
AES	HGH1
SUPT16H	RBM25
LAMTOR3	PEF1
RTCB	POLR1C
SNRNP70	PRPF8
HSPH1	HIRIP3
SRP14	IPO9
PSMB4	DDB2
RPA1	ACTR3
PSMD14	NOS2
METTL21A	DYNC1H1
RPL10L	RPS3A
KPNB1	NOTCH1
TNFAIP3	RNF14
DDX52	MMS19
TRIM56	UBD
IK	SMARCA5
C1QBP	XRCC5
PRKCD	ELAVL1
RPS6KB2	BRAF
CENPH	CENPN
FAM129B	GTF2A1
PAWR	SQSTM1
ABCA1	LNX1
CUL2	RPL27A
MCM4	KPNA3
EXOSC7	DIS3L
FUCA2	CUL3
LRRC14	COPS3
MRPL45	TMEM177
CRABP2	UBE2I
CD2AP	RABEP2
TELO2	TPM4
EIF4B	NUP107
SUCLG2	MRPL50
HNRNPH1	MAGOH
C1QBP	MRPS22
SF3A3	VASP
RUNX1T1	HOMER3
C9orf78	FKBP9
XPO1	CAMK1D
RRS1	ADNP
LDHB	CUL3
RCN2	CUL3
PTGES3	HPRT1
NUDT21	EIF3CL
OPRD1	HSPA4
RPL4	MAP1LC3A
EIF4A3	CUL3
COPS6	HSPA9
H2AFY	SRPK1
AURKB	GFAP
CFTR	FLOT2
CAND1	RPS7
NSUN2	UGGT1
MRPL23	MRPL3
CUL3	DCUN1D2
LRSAM1	UBE3A
ANP32B	ACTR3
QARS	TXLNA
RPS27	RPS18
CAND1	DHX8
FANCM	SUMO1
PFAS	EIF5
TYMS	UBE2B
SIRT7	ATP1A1
UBL4A	LDHB
CAND1	SFSWAP
GNL3	SNU13
NUBP1	DFFB
NPLOC4	DNAAF5
ITGA4	TYMS
TYMS	UFC1
CSDE1	VASN
AHDC1	CBX5
RPL38	SLIRP
KRT6A	ALB
AARS	CDK2
AAR2	UBD
TTI1	COPG1
CORO1B	VPS26A
ERP44	NUDCD1
RPL6	CDK2
LDHD	CUL3
TALDO1	HSPE1
SNW1	PABPC1
MDC1	SSR1
MAPK13	VCP
IL2	EGR4
YWHAE	TUBB2B
GLRX3	EFHD2
WDR18	SF3B3
MAGEA6	HLA-DRB4
SAMHD1	NARS
GTF3C3	EPAS1
HSPA1L	CUL1
CDK19	CTCF
MAPRE1	CDK2
EIF4H	HNRNPDL
UBQLN1	ORAI1
ENO2	UBD
MOV10	CUL3
RPS14	RPS16
RNF115	RAB7B
MRPL19	TMEM177
DDB2	CUL5
ZNF569	CBX5
GNPDA1	UBE2R2
IFIT1	SNRPD1
SRPK1	GABARAPL1
SMC2	NEDD8
VDAC2	DDOST
CUL1	MYL6B
BRAF	LIMK1
EIF4A3	KRT2
TRIP11	YWHAE
CPSF3L	POLR2A
HMGB3	PAPSS1
RPS7	RPS15
CAND1	NOTCH1
RPS16	RPL23
CAPNS1	MYO1E
CUL5	DHX30
PSMA5	PSMC5
NDUFS6	NEDD8
GSPT2	SNX2
ITGA4	SNRPF
GJA1	RPS17
DNAJC13	CUL3
ATP6V1B2	ATP6V1B1
KIF1BP	ACTR3
RPL36	RPLP0
EIF4A3	CDC40
FAM96B	PAXIP1
MYO1E	ISOC1
LRRC1	MAPRE2
CUL1	RPS5
PAXIP1	CLTC
HNRNPH2	CUL3
UBE2B	UBE2C
RPLP2	RPS5
COPS5	PABPN1
UBXN6	XPO6
FAF1	PLOD2
RUVBL1	GRK5
RPL38	CUL1
DPP3	LIG4
ANKRD13C	PTGDR2
NCSTN	PRPF6
NIT2	NPTX1
CAND1	FXR2
UBD	TTC21B
MRPL15	TMEM177
HIRIP3	GARS
NUBP2	PTMS
HMGB2	LDHB
UBE2N	RNF115
RPL21	RPL15
RPRD1B	EFL1
DDX5	CUL5
NOS2	SERPINE1
MRPS21	MYL12A
HSF1	MAD2L1
RPS19BP1	LIG4
NDUFS7	MPV17
FTO	EEF2
EPB41	UBE2V1
BARD1	SMCHD1
CBX5	ZNF585A
SF3B3	THRAP3
MRPL15	MRPL38
RPLP1	RPL23
RPL4	RPL7
SF3A3	TOX4
MMS19	SLFN11
YWHAE	CAPN2
STRAP	CAPZA1
TOP1	PA2G4
POP7	UBE2O
COPS6	KRT9
RPS23	RPS18
SEC22B	VAMP2
SRPK1	FAM76B
ITGA4	SYK
YWHAQ	ZNRF1
CUL5	KRT2
RPL12	RPL6
LNX2	CXADR
DDX18	CUL3
ITGA4	HIST1H2AC
TUBA4A	PGK1
CDC37	BRAF
PTMS	IDH1
EIF4A3	MAP1B
GDI1	HEXA
MRPL41	MRPL44
UBASH3B	KRT10
VAT1	NRAS
RPS11	CUL3
RPL26	CDK2
ETV7	LYN
PSMA2	SNRPA1
NMI	ME1
USMG5	UBL4A
ATXN1L	GPATCH8
CUL5	KLHL15
SMC1A	FBXO6
USP11	PRMT3
RPS21	CCDC68
ATP6V1B2	WDR5
SSU72	PRDX6
COPS5	UBA1
EEF1A1	RPS3A
LMAN1	COPB1
SRPK1	PDGFRA
GRK5	RAB11FIP5
RPL12	RPL30
SEPT2	SURF4
SNRPF	TAGLN2
RPL22	RPL21
ITGA4	HIST2H3D
TSR1	MRPL19
NOLC1	NOP16
S100A9	GTF3C1
EIF4A3	PRPF6
C1QBP	CUL5
ATF2	RPN1
NAP1L1	RPL11
XIAP	NUDCD2
METTL21A	HSPA5
SART1	SNRPD3
DNTTIP1	TFAP4
SF3A3	CDAN1
RPS11	RPL10A
PACSIN2	PPP2R5C
THOP1	HSPD1
SRPK1	C18orf25
SLK	HGS
DERL2	EDEM1
DPP3	NHLRC2
PLOD1	CDCA3
CUL1	CCDC146
NOS2	KRT81
DDX5	SF3B3
TUBB	EIF5
RPL7	RPS29
TELO2	COPB2
PMM2	TAGLN3
RPS27L	RPL6
YWHAQ	RAE1
SKIV2L2	DIS3L
SF3B3	SF3B5
FBXO6	PDHA1
CAND1	SRP72
RPS27L	RPL27A
EEF1B2	TPR
RPL19	RPL12
SERPINB4	COPS5
USP11	NEDD8
EPRS	RFC4
TACO1	SEC22B
LTV1	BYSL
RAD23B	UFM1
CFTR	SUMO3
RANGAP1	SORD
EEF1A1	ABCC2
GCLM	GLRX3
TCF4	CCND1
VASN	RPL9
TP53BP1	KPNA1
KRT5	CBL
COPS5	SNRPC
RAB11B	ABCC2
FTO	NPEPPS
TPT1	LIG4
LAMTOR3	NDUFA2
RRAGC	ATXN1L
EVI5	BIRC5
ATP6V1A	PDIA3
ITGA4	RPL4
PPM1G	TTC1
USP39	TRIM26
NMT1	RPL23A
CUL2	CIRBP
ITGA4	RPS7
TSR1	RPS5
TTC1	THOC2
MYO1A	CUL1
PTPN9	TP53BP1
HDAC2	NEDD8
RRS1	ACTR1A
CUL1	RPL30
SNRPA1	SF3B5
TYMS	UBE2M
CASP6	BIRC6
SMS	SORD
MRPL50	MRPL44
FBXO6	EMILIN2
RPS6KA1	EEF2
CEBPB	CR2
RGAG1	CBX6
KTN1	HEXA
AURKB	MAPRE3
SENP8	E2F1
SRSF9	CUL3
ERO1B	PDIA2
KRT1	KRT10
ITGA4	ANXA1
PSMB1	CCT5
NUP43	UBD
ACTB	CUL3
DDX5	IGF2BP3
CDK3	COPS6
PHC2	BYSL
STRAP	BARD1
SUMO1	KAT6B
CUL1	ACAT1
HSPA4	TARDBP
KRT6C	INPPL1
INPPL1	PLEK2
LAMP1	PTP4A1
SMURF2	HSPB1
TUBA4A	DCUN1D1
UNC50	CREB3
RBM42	NCL
ATXN1L	RAD54L2
SUMO1	ZNF224
YWHAE	PTMA
EGR1	AKAP9
MDC1	NCL
ELAVL1	APOE
PRPF19	PRPF6
GAPDH	EEF1A1
SRSF2	CUL5
MRPL15	MRPL50
PPM1G	STMN2
TIMM44	SCO2
PTGES3	FKBP5
HSF1	DR1
IQGAP1	CBL
BARD1	DRG1
PAK4	SRPK2
HSPA4	CARS
RPS3	RPSA
COPS5	FIGN
G3BP1	EIF3C
MCMBP	RPRD1A
SRPK1	RSRP1
RPS3A	RPSA
GNAI1	GNB4
RPL14	RPS2
ACTB	CUL5
CFTR	NRIP3
YEATS2	TFAP4
HIST1H2AE	CUL1
MIF4GD	PPIP5K1
FZR1	UBE2D2
NUP214	CUL2
RPL8	RPL10L
ZNF324B	CBX5
PSMA5	SRXN1
USP7	USP21
RPA2	PPIA
DHX9	CUL3
ATF2	RAB2B
IBTK	PRKCB
RPL24	SAMHD1
RPS2	RPS7
VCP	VIL1
MDC1	POLR2C
NUP155	UBD
CUL2	JUP
KRT33B	CUL3
GTF3C6	CPSF2
NEPRO	VCP
CCAR2	NCAPD2
RPS26	RPL6
ELF2	LYN
SERPINB4	CUL2
DDX6	UBASH3B
DCP1B	DDX6
ITGA4	KRT18
ITGA4	ATP5O
AP3M2	GRK5
RPS3A	RPS5
DIMT1	RPL23A
UBQLN1	SSSCA1
COPS5	FBXL14
OSBP	CTNNA1
CUL3	ATP1A2
VASP	FAT1
SFPQ	TPR
QARS	MRPS23
NBN	UBE2N
LIG4	UBB
YBX1	LMAN1
RPL7	CDK2
ATP5F1	SDHA
UTP14A	DEK
RORC	PPP1CC
DSG2	PLIN3
CUL3	TTN
HSD17B12	UBD
C1QBP	NARS
MCM4	UBD
YWHAQ	TBC1D4
SEC24D	HIST1H1C
ITGA4	KRT8
RORC	PPP2R5D
RPLP2	DCUN1D1
CAPZB	CDK2
RAN	CDK2
CDC20	PAXIP1
BUD31	ZNF326
ITGB3BP	OS9
VCP	PDXDC1
SBDS	IDH1
SFPQ	PHF5A
RCN2	CFTR
ATF2	TUBB
HSPH1	FAF1
CNOT6L	TNRC6B
SEPT2	BUB3
KPNA2	COPS5
TUBA1C	COPS5
IFIT2	SNRPD3
SLFN5	OXSR1
PPIA	LIG4
CDH1	KLF4
CHUK	RIPK1
DPP3	ASS1
PFAS	ABHD14A
CUL1	DLGAP3
RMDN3	CYSRT1
CARM1	AFF1
TSN	UBA6
ATF2	TFRC
EIF3C	PDHX
UBL4A	TECR
SH3GLB2	RPUSD2
HDAC2	DDX20
UBQLN1	USP34
DHODH	NDUFS8
UBL7	VPS29
RPS14	CUL5
RPS21	RPS3A
RPS7	BUD31
SLC25A17	HNRNPUL2
BIRC2	BIRC3
USP28	STAMBP
RPL37A	RPL12
THOP1	SORD
RPS6KA1	LDHB
SLC2A1	ATF2
SFPQ	HNRNPL
FBXO6	HYOU1
SSR1	CCT2
SEPT2	NCSTN
RPS7	RPL11
CEP290	NEURL4
COPS5	C1QBP
TUBB4B	TUBA1B
LARS	ERP44
RPL7	RPL18A
APEH	KARS
PTGES3	KAT2A
LAMTOR3	COX15
RPS16	RPL29
COMMD10	RELB
NOC4L	RPL29
SKIV2L	UBD
C1QBP	NCAPD2
TUBA1B	MAP1LC3A
TRIP6	UFM1
DOCK4	RNF115
SLK	TTC4
RPS2	SLC25A4
UBA2	EHD4
XPO1	UBE2Z
OGFOD1	PTMA
TBL2	CUL3
SRSF9	EEF1G
SLC25A5	EIF4A3
CAND1	LRIG3
CFTR	CCDC51
SNRPA	TIMM13
POLR2C	CUL3
MARC1	MRPL39
RPS26	RPLP0
BAMBI	ACVR1B
PDIA6	XPO5
ALB	TTPAL
DR1	TTLL12
KRT6A	CBL
NDUFS7	NDUFS8
WDR77	TBC1D4
MDC1	CPSF2
RPA2	ARPC2
SRPK1	SPATS2
CUL2	RPL12
XPOT	TXNL1
CAND1	EEF1B2
NUP88	RBM42
APEX1	PRDX6
AFF1	SIAH1
IGBP1	STMN2
RPL18	ATP5A1
SQSTM1	UBD
EIF3H	RPS9
MDC1	RNF4
CTPS1	DCTPP1
ZNF593	USO1
MTHFD2	CUL3
C11orf58	CCNT1
PDIA6	CUL5
ELAVL1	CUL3
NFKB1	CRTAM
G3BP1	CAND1
DR1	LRSAM1
TUBA3D	CUL3
RPLP1	CUL3
CBX4	KDM3A
SLC35C2	CREB3
SDHAF2	COA7
RPSA	RPL23A
EEF1A1	DCUN1D1
IGBP1	UBD
BARD1	NSRP1
DDX58	NLRC5
ITGA4	VCP
RPS26	RPL29
PARP4	NOS2
NUDT21	S100A13
PSMD8	UBD
SUMO1	ZCCHC12
G6PD	UBE2V1
INPPL1	HSPA9
HK2	PDLIM1
DR1	KAT2A
CUL2	KRT75
HRNR	CDK2
EIF4ENIF1	DTX2
TKFC	NPEPPS
TAGLN	RNF14
IRS4	CUL1
NOD2	SQSTM1
CORO1C	MMGT1
RPL7A	HSP90AB1
GAPDH	PPIB
STAM	TRIM54
RALA	NDUFS6
HIBCH	ACOT1
KRT1	CDH1
RBX1	SESN2
UCHL3	USP34
JUN	MAP3K1
DYNC1H1	YARS
RTCB	C2orf49
CAND1	SNRPA
RPL11	SNU13
USP3	TXNDC17
NEDD8	KCTD3
ACBD3	TBCD
CHRAC1	UROD
BRAT1	ATM
AGO2	CNOT2
ANXA5	NDRG1
RPL35	RPS27
KRT5	BTK
DDX39B	MAGOHB
PAXIP1	DRG1
MAGEH1	EID1
PAXIP1	H1FX
RPS21	RPL18
PRR3	CYSRT1
ARF6	ASAP1
RANBP10	NOTCH1
ERBB2	UBA52
PSMD8	TP53BP1
DDX21	PARP1
CUL2	OSGEP
AHCYL1	UBE2D2
SRPK1	FOS
PIK3CB	RAB5A
GADD45GIP1	TMEM177
RPS21	RPS29
ACTB	NEDD8
RPS9	MAGOH
ENO2	COASY
OR2T6	ALB
WWP1	PTPN14
CUL1	RPL9
SNF8	ACBD3
RPS3	HIST1H2AD
RPS15	CUL1
CAND1	RPL23A
MTHFD2	DHX40
UBE2R2	YWHAH
APEX1	LGALS1
UCHL3	AHCYL1
SRPK2	DDX21
GBP2	ASS1
CAND1	YAF2
LIG4	NOMO3
DDX5	SNW1
HP1BP3	UTP14A
TKFC	GBP1
PGD	LDHA
LECT1	APOA1
NOSIP	KPNA1
IDH1	MDH2
ZNF16	INCA1
ANAPC10	TP53BP1
BARD1	TCEB3
SPCS2	TM9SF4
ITGA4	AARS
RPS12	RPS3
SIRT2	RIPK3
CDK19	FKBP15
DDX39B	DHX38
CAND1	PDCD11
CBX8	YTHDC2
UBL4A	RPL27A
RPL32	RPS3A
VCP	GTF3C1
PANK4	BAG1
ARPC2	CDK2
RUVBL2	LIG4
AGTRAP	TMEM14B
COPS5	FEM1B
MSH2	NEDD8
NUP155	SNX5
MDC1	LPCAT1
PTMA	CAPNS1
HSP90B1	CUL3
CAND1	AGO1
MED14	EPAS1
LRRK1	MAP4K1
NMT1	RFC4
PA2G4	CDK2
MRPL42	MRPS26
PTMA	YWHAH
RPL8	CDH2
ITGA4	NUP188
XIAP	NFKB1
IK	UBD
DDX6	ATXN2
POLR2E	SRPK1
AKAP8L	BARD1
NDUFA2	NDUFB9
PDHA1	NCDN
DDX42	PHF20
SF3A3	TSKS
PRKAB2	STIM2
CKAP4	CUL3
LNX2	MAPK9
