a_alias	b_alias
IKBKG	RNF11
CREB3L1	CEBPG
RBM42	FHL3
ERBB2	ERBIN
DOCK2	VAV1
MAGEH1	MOAP1
MAD1L1	TEX11
CEBPB	CEBPG
S100B	NDRG1
NOTCH3	JAG1
HEYL	SMAD9
GNA12	DRD5
SRC	ARHGAP1
ITK	CBL
CCDC85B	BEX3
MAPK8IP1	ERBB2
LCK	ADAM15
DHX9	BRCA1
FYN	FCER2
TRIB3	COPS6
CANX	TF
POLR2G	POLR2D
SMAD1	UBA52
CEBPG	DDIT3
CTNNBIP1	BEND5
CTNNB1	DVL3
FBXO6	CUL1
PGR	KAT2B
PPM1G	LRPAP1
CTBP2	NOL4
BATF	JUN
CLU	C9
LIMS1	TGFBR1
CEBPE	E2F1
CCNK	CDK9
HSPA4	BAG1
FADD	DAP3
IQGAP1	CTNNB1
DDIT3	CEBPD
ZNF423	PARP1
TRIP13	SMUG1
NFKB2	TSC22D3
RAD51	ABL1
CEP72	PCM1
SMAD4	CITED1
CCR5	CD4
GORASP2	GOLGA2
E2F2	RB1
MOB4	THAP4
DHX29	CENPT
IKBKB	MAP3K13
RBBP8	PIN1
RHOA	CNTNAP1
EWSR1	NDUFB1
CBX1	CBX5
SH3GL3	ATXN2
ATF4	FOS
SMAD7	MYOD1
FYN	PDE4D
MPP3	IDUA
SLC25A6	KARS
TGFBR1	TGFB1
TRAF4	PLSCR1
PDHX	DLAT
RAB25	BMPR1B
PPP1R8	SETDB1
SNU13	GTF3C1
AASDHPPT	TRAF2
APOM	HGH1
VPS35	VPS29
BAX	MT-RNR2
YWHAE	RIN1
TBK1	TICAM1
KAT2B	TTF1
RRH	TGFBR1
TJP1	JAM3
SFPQ	VCL
CEP72	SPATA2
NDN	ARSE
MCM4	CDC5L
PMAIP1	BCL2
EIF4E2	KRT20
MAFG	BACH2
PTPN3	ZNF512B
TAF13	TAF11
TGFBR1	UBE2Z
SRSF1	SRPK2
GSR	PJA1
SNRPF	SNRPE
BRAP	KSR1
PAFAH1B1	PAFAH1B3
PSMC2	TBP
ATXN3	RAD23B
SMAD1	CAMSAP1
PSMD13	PSMD14
VIM	NOC4L
SUPT16H	SSRP1
HTR2A	DLG4
TSC22D4	PIN1
RPS3A	CCDC50
HIF1AN	HDAC1
CASP3	ATN1
STMN2	TEX11
PTPN6	PECAM1
VIM	SUMO3
BNIPL	BCL2
SLC2A1	COPS6
BIK	BCL2A1
CD22	PLCG1
SH3GL2	DNM1
HEYL	SKIL
CCL8	CCR5
WRN	VCP
NCOA6	SMAD3
ERBB2	ABL1
BCL2L1	BIK
COMMD1	CUL1
AUP1	RNF11
CASP3	DCC
WBP4	PSPC1
MAPK8	PAX2
CBX8	BMI1
COPS6	PAFAH1B3
MAPK8	SNCG
VAV1	TYK2
CAND1	CUL1
HIPK2	TP73
CCDC85B	SCNM1
ABCD3	ABCD2
CDC5L	MCM10
MAFG	CHD3
HPGDS	HK3
FSD1	PPP1R16A
YES1	GP6
COL4A2	SKIL
RAB11A	MYO5B
C3	CR2
NELFCD	ARPC4
TOM1L1	UBXN4
SMURF2	TGFBR1
GPS2	SPDL1
CCDC85B	PLEKHF2
DDX56	ZNF408
LSM1	LSM2
CFAP53	CCDC85B
FOSL1	ATF7
MPZ	PINX1
KRT18	LDOC1
MOB4	MED31
DPPA2	SPOP
GMNN	SIX3
ERBB2	JAK2
PDCD6IP	SH3GL2
NCKIPSD	DMRTB1
BIN1	ITGA3
YWHAB	AFDN
SP1	CCND1
TRIM28	VIM
TNFRSF1A	RIPK2
NMI	STAT4
CNTNAP2	CASK
JUND	DDIT3
FTL	TAF10
TMED10	TMED2
GIT1	MAN2A2
CHD3	PTN
CDKN1A	CCNB1
SNAP25	STX11
GULP1	ITGB7
RAB4A	STX4
NEK6	SMAD4
DLL1	NOTCH3
GIT1	TXNDC9
TIMP2	ITGA3
ABCA1	FADD
PRPF3	DPY30
RB1	MDM4
ZAP70	SH3BP2
RPS3A	EDEM2
ADORA1	ADA
LDOC1	AEBP2
EGFR	CD44
NMI	PSMA1
TRAF6	TICAM1
DSC1	DSG2
CDC42	IQGAP2
GGA1	RNF11
CCNF	CCNB1
NOL4	MAGEA11
DRAP1	POLE3
TAF1D	PTN
S100A10	FSHR
TIFA	SDCBP2
RIBC2	VIM
EIF3J	MAGED1
COPB1	COPG2
EEF1G	TRIB3
ZSCAN9	ZNF446
ATF2	FOSL1
EIF3I	EIF3B
AP2A1	EPN1
LRP2	ANKS1B
ZNF263	EFEMP2
CTBP2	AKTIP
PFKL	PRPF40A
LTA	TNFRSF1B
SMAD3	WEE1
GRAP	SOS1
STX16	VAMP4
VLDLR	DAB1
FADD	TNFRSF10A
AP4M1	ARF1
RLIM	LMO2
ABI1	CYFIP2
RPS3	RPL9
GET4	CEP126
DLG3	GRIN2A
ZBTB16	ZNF24
FAM124B	MDFI
CCNH	GTF2H1
XRCC3	RAD51C
PAK4	YWHAG
UBA3	UBE2M
VCL	TFRC
RAC2	ARHGDIB
PIN1	CTNNB1
HNRNPA1	PHYHIP
VCL	WDTC1
RGS16	LYN
APP	APBB3
EIF1B	EIF3A
LGALS3BP	FN1
MCM2	CDC7
RBM48	PNP
NELFCD	ENDOV
GTF2F2	JUN
SMAD2	TGM2
GTPBP3	FAM60A
EWSR1	MYOZ2
RBM48	PRG2
TADA3	TADA2A
RBL1	SP1
EIF4G1	ANXA5
C1S	C1QA
TRAF2	RIPK3
EXOSC5	EXOSC8
CD3E	LCK
DPPA2	MOAP1
MAG	MAP1B
VCL	C19orf57
TOMM20	CEP126
EID1	RB1
SCNN1A	NEDD4L
NFKBIA	HDAC1
PLK1	PIN1
CD3EAP	UBTF
IKBKAP	PBX2
MYH13	LSM7
LTA	LTBR
HN1L	SLC25A20
RAD51	UBE2I
CD2BP2	PRPF6
TGFA	GORASP2
RAD1	RAD9A
CEMIP	PLXNA2
MAPRE3	LMO2
PFN1	WASF1
IRAK1	MAP3K7
CDKN1A	CREBBP
SDC2	ANOS1
MYB	PAX5
PSAP	SMAD9
COPE	ARF1
SEMG1	SEMG2
NFKBIE	NFKB1
WNT1	SFRP1
TOMM20	HAP1
DDX24	PAFAH1B3
STX4	RAB5A
PSME3	KANSL1
SUMO1	TOP2B
SHB	PLCG1
EWSR1	CD177
PAXIP1	ZBTB8A
FGB	FGG
FNTA	FNTB
DLK2	PLSCR1
UPF2	EXOSC8
BMPR1A	BMP4
CENPE	CENPF
REN	ATP6AP2
PCNA	PARP1
LIPE	STAR
SNRPB	GEMIN4
NUDT18	TRAF2
DUSP1	MAPK9
DAB1	LRP8
IL1RL1	IL33
VEGFA	GPC1
SRC	PDE6G
SULT1E1	COPS6
RCN2	BAG6
TRAF1	BIRC3
F8	VWF
C19orf43	SNRPA
DLG1	TJAP1
SHC1	PDGFRB
SYN1	AMPH
GABARAPL2	ULK1
FMR1	FXR1
B2M	PRSS23
MAPK1	RPS6KA3
PIN1	TOP2A
DDX24	IDO1
CCL2	CCR5
BRCA1	CCND1
EXOSC2	RNF8
TTBK2	CEP164
ERCC3	GTF2H4
LBP	CD14
NCOR1	HESX1
HSPA13	UBQLN2
ATP2B2	SLC9A3R2
ADAM9	SH3GL2
CADPS	LUC7L2
SUFU	MID1IP1
POLB	PCNA
AHR	GTF2F2
AP2M1	RRP12
PTPRE	KCNB1
GABARAPL2	NBR1
LEF1	NOTCH1
SPIB	TBP
C3	CFP
SKP1	FBXO46
ING5	GCSH
RTN3	RTN4
SMAD3	FOXH1
SMURF2	RNF11
HDAC4	MAPK1
KAT5	NAP1L5
GDF5	ACVR2A
RHOG	KTN1
BATF3	HLF
EMD	COPS6
KRT18	DEDD
RAB5B	EEA1
BMPR1B	BMPR2
STAT1	TRADD
DYNLL1	GPHN
MKS1	DDX24
DNMT1	DMAP1
SF1	PLSCR1
MAPK9	DUSP16
EP300	BRCA1
RAB3IP	RAB3IL1
ATF2	CEBPA
SMAD3	PEX6
SORBS1	FLOT1
TGFBR3	TGFB1
GINS4	GINS2
MRFAP1L1	TSNAX
HSPG2	PDGFB
PFKM	ATP6V0A4
CDKN2C	SNU13
SHC1	AP2A2
XPOT	RAN
CDC20	CDC16
PSMB5	PSMB4
AP5Z1	MDFI
SDC2	EZR
PXN	XRCC5
IL2RB	JAK1
HEXIM1	CCNT1
STAT5B	NMI
EGFR	DOK4
IL4R	NCF1
CPSF3L	PLSCR1
RPA1	HGH1
MIS12	CBX5
FANCG	USHBP1
AMOT	PLG
LSM3	SNRPD3
S100A4	UNC119
BNIP3	BCL2
TRRAP	ATXN7
GIT1	C8orf33
CEBPG	CEBPA
RFC3	RFC4
STAM	TIMM8A
TAF1	UBTF
MAD1L1	FAM131C
APPL1	FSHR
AKR1B1	SMAD1
ZNF33B	HAP1
CTBP1	HDAC1
CPSF2	WWOX
VCL	PRRG2
CRKL	PIK3R1
MDFI	BAHD1
WRN	PRKDC
ARRB1	PTHLH
PAPPA	PRG2
PTPN6	GAB2
PSMD10	PSMC6
RBM48	PAFAH1B3
CNOT1	CNOT6
STAT3	CCND1
JADE1	UBE3A
KIT	DOK1
PSMD11	MED31
LIMD1	HIPK3
MMP10	BCAN
P4HB	PTN
RPL28	SMAD4
CCL11	CCR3
WRN	RPA1
MAP3K14	IKBKAP
TRAF1	RIPK2
LIMS2	HIPK3
NT5C2	FXR2
IFIT3	IFIT2
CDK10	ETS2
RARA	BAG1
PC	MDH2
DCAF7	MAP3K1
HMGA1	IRF1
ITGA2	LAMA1
PTPN14	CTNNB1
MCRS1	GPBP1
CIRBP	RBMX
GHR	STAT5B
UIMC1	FAM175A
NFKBIE	FBXW11
BAD	SFN
LCK	KHDRBS1
AGER	S100P
PSMD11	SMAD4
ANAPC5	SMURF2
ARHGEF12	RHOA
ATXN1	ZC3H10
AP3S1	AP3D1
SRC	PDE4D
DDX39B	EXOSC9
DDX20	SNRPE
CSNK1A1	PPP1R14A
DVL2	DPPA2
GPS1	GFER
ING5	PCM1
EPHA7	EFNA3
SMAD2	RASD2
COPS6	ZNF24
PTHLH	PTH1R
FOSL2	TEF
EMSY	CBX1
RNF11	RABGEF1
ADD1	HSPH1
VPS4B	CHMP1B
HSPG2	PRELP
FBXW5	CUL1
ATXN1	YWHAE
IL1RAP	PRPF40A
ERBB2	SOCS1
ATF1	EDF1
GMNN	CDT1
SRRM2	YWHAG
SMAD4	DLX1
STAT5A	MAPK1
AR	PAK6
DNAJB11	UBR1
RB1	CDK2
FEN1	CDK2
TRAPPC6B	TRAPPC3
ECH1	TIMP1
BMP6	BMPR2
DYNLL2	XIAP
YWHAG	BCLAF1
CCER1	PLSCR1
SRC	PDGFRB
STON2	SYT1
IGF1R	SOCS1
PDCD6IP	TSG101
FOSL2	MAFB
TAF1B	TAF1A
RGS5	GNAI2
TICAM2	TLR4
PTK2	EPHA2
CNTFR	LIFR
NCOA6	KMT2C
HLA-DMB	HLA-DRA
PIM2	FBXO18
WBP4	KHDRBS1
SFRP1	FZD6
EFNA5	EPHA3
RPTOR	MLST8
SEPHS1	UNC119
STAM	JAK3
SMARCA2	ACTL6A
RARS	AIMP1
MAPK8IP1	TIAM1
PCNA	GADD45B
KRT18	NME7
SLC9A3R1	CFTR
SMAD4	STK11IP
DBP	BATF
FANCC	FANCG
BMPR1B	OXSR1
STAT5A	NMI
KHDRBS1	BTK
SPG21	RABAC1
CCNK	STX11
PPP1R15A	PPP1CA
STX8	NAPA
THAP12	STK4
PSME3	SERF2
NCK1	SOCS1
EXOSC7	EXOSC1
TGFBR1	BMPR2
EPN3	LAPTM5
ITGB3	THBS1
LYN	CBL
VIM	RABAC1
TBP	CREG1
CRMP1	DDX18
GNG2	GNB1
LDOC1	GNL3L
RELA	IQGAP2
SHC1	IL2RG
POLR2D	POLR2L
NFE2L1	MAFB
VIM	MAFG
TDP2	TRAF5
COL4A1	PXN
EFNA5	EPHB1
IL10RB	IL22
CHIC2	CATSPER1
JAK3	ERBB3
IL36RN	ZNF512B
NRIP1	TEX11
GTF3C2	RB1
CDC42	PARD6A
LDLR	SNX17
GADD45G	PCNA
INPPL1	ABL1
E2F1	GTF2H1
UBR5	PAIP2
GABARAPL2	SQSTM1
ENOPH1	RPS27
EXOSC4	HNRNPD
DBP	TEF
FER	TMF1
DDX42	RECQL5
PXN	TFCP2
TRAF2	LNX1
PPP1R2	PPP1R9B
CTSL	SERPINB3
HK1	SCMH1
EXOSC4	EXOSC8
GNA12	CDH15
TRAF2	BAHD1
RPP14	POP5
CCNG1	GAK
ANKRD11	HDAC3
CD9	CD81
PTN	LUC7L2
TICAM2	TICAM1
CFAP206	MDFI
HGH1	PTN
SRC	ASAP1
SAP18	NOL12
CSTA	PTN
NCS1	PI4KB
PXN	SELE
FYN	FAS
AP1G2	XRN1
MCM2	ORC6
SGTA	ZG16
STK25	GOLGA2
RPLP1	MPC2
EGFR	SOCS1
SMC4	SMC2
ATP5J2	FBP1
CCDC85B	NEK6
NDEL1	MAGEA11
IL13RA1	IL13
KRT7	EIF3A
ABLIM1	USHBP1
ZMIZ1	CNTNAP2
ARPC2	ACTR3
KIF3B	LMO4
DDB1	CDT1
TGFB1	THBS1
ABI2	KRT20
PTTG1	PTTG1IP
VIM	KIAA0408
TNFAIP3	YWHAG
ATF7	BACH2
CDC73	LEO1
PTPRM	CDH1
TJP1	KIRREL
KIF15	CEP126
UBOX5	UBE2E2
ACKR4	CCL13
CRMP1	TK1
CCL26	CCR3
CASP10	FADD
IMP3	MPHOSPH10
PSMA6	PSMD4
S1PR1	GNAI3
PTPN6	CD33
PTPN6	LCK
ZNF250	CCDC85B
USB1	SMAD4
F10	PLG
CCNDBP1	MRPS9
BCL2L1	BCL2L11
SMARCB1	UBQLN4
CDC16	CDC23
CDK4	SETDB1
BNIP2	ARHGAP1
ERBB2	TEC
RALYL	C20orf27
TRAF6	PSMC1
ZNF408	DVL3
SGCG	FLNC
ZNF24	HAP1
VPS4B	CHMP2A
EHMT2	LNX1
PXN	CKAP4
MAPK8IP1	RECQL5
CRADD	PIDD1
SHC1	JAK2
PSG2	SMAD4
CA4	SLC4A1
KCTD13	NUDT18
ACTA1	DNASE1
HEYL	PPP1CA
SKI	JUN
SNRNP70	PRPF40A
ATG10	ATG12
RBM48	HSPB1
COPS2	GFER
RPH3AL	RAB8A
NT5C2	MOB3B
RIBC2	RAD54B
PTH	FEZ1
TRIP13	ASB13
CDKN1A	CDC45
CCL11	CCR5
SMURF2	TMEM139
SPI1	IRF8
QTRT1	COPS6
GNB5	MCM2
IGF2	IGFBP7
APPBP2	WDR24
AGO2	DICER1
PPP1CA	BRCA1
PLD1	ARF1
PDCD6IP	TTF2
SLC25A5	VCL
SSTR2	CORT
RGS14	RAP2A
TARDBP	ZHX1
HIRA	UPF1
FASLG	EZR
FCHO1	ZBTB16
FZR1	CCNB1
DLG1	EZR
HIF1AN	ASB9
DCN	C1QA
NEK1	EXOSC4
VCL	EIF3F
TJP1	OCLN
VCL	DDX46
MAP3K3	MARK2
PGR	PIAS1
NCOA2	CREBBP
TRAF2	NECAP2
ITGB2	PTK2B
SERPINB9	GZMB
USHBP1	HGS
EEF1G	MED31
LIPG	EXOSC5
LZTS2	ZNF581
RYR1	RYR2
C9orf16	KRT20
VAV1	JAK2
PIK3R4	PIK3C3
PNOC	OPRL1
SLC9A3R1	OPRK1
ABL1	PRKDC
COPA	PDGFRB
PRKCB	PDLIM5
C3	CFI
HIRA	HIRIP3
FASLG	PACSIN2
LASP1	FHL3
MAGEA12	STAT5A
PRKD1	PRKCH
RNF5	UBE2D3
CDK1	FANCC
MMP2	TGFB1
CLIC5	EZR
HSPA4	MAP3K3
ERBB2	PIK3R2
BRCA1	RB1
SRSF1	TOP1
USP7	TRAF5
KAT7	NINL
KCNK3	YWHAB
VAV1	LCP2
RPS21	RPSA
COPS7A	COPS3
CCL4	CCR3
STC2	POLR3F
CETP	ARPC3
MDM2	ARRB1
HNRNPH1	HNRNPF
APOE	A2M
RTN4	BCL2
TRAF1	TNFRSF8
KRT17	CCDC85B
PARP4	MVP
NFKBIA	ARRB2
SRC	PTK2B
VDAC1	HSPA9
INSL3	RXFP2
PRSS1	APP
SNRPD2	DDX20
ZDHHC7	PBX2
AHR	TBP
UBR1	NDUFA4L2
DHX9	GEMIN4
BAD	YWHAE
CDKN1A	CDK4
PFDN1	HIP1
IGSF1	INHBB
SH3RF1	SEMA6A
PSMC2	RAD23B
STAT1	JUN
TRAP1	RB1
TBP	TAF7L
STX8	CREB3
JUND	BATF
GLTSCR1L	CACHD1
TOP1	NCL
ITGAV	ITGB8
ZNF512B	ZMYM2
AMOTL2	KRT20
NFE2L2	JUN
DRAP1	TBP
ADORA1	P2RY1
PHC1	SFMBT1
MAPK1	GORASP2
LDOC1	FOSL1
FER	EGFR
CDK5RAP2	HAP1
TNFAIP3	YWHAH
EIF4B	EIF3A
EWSR1	TSPAN3
SLC9A3R1	PAG1
KCTD17	LRRC18
RBM8A	MAGOH
ERCC6	RNF11
BATF	CEBPA
S100A14	S100A16
HNF1A	RAC3
JAK1	IRS1
SH3GL3	EGFL6
PXN	RPS27
TERF2	WRN
SLC24A1	CNGA1
SF3A3	SF3A1
RB1	JUN
TNK2	VTI1B
GNA12	CDH2
PKN1	CCDC85B
CDK4	NOL12
TRAF6	SYK
HIPK3	TOX4
EXOC8	KRT15
SORBS2	YWHAE
IKBKE	DDX3X
TRAF2	RGS14
PTPN6	CD72
TBC1D4	U2SURP
CR2	HNRNPU
PSMD11	CCDC90B
DUSP12	PTN
BECN1	UVRAG
FYN	BCAR1
LTBR	DIABLO
NIP7	ZBED1
TP53BP1	ATM
PIK3R1	CD19
TPRKB	TP53RK
MARCKS	TOB1
SMAD2	CDK4
BAX	MCL1
PTN	MLLT3
VCL	MYH9
EPB41L3	YWHAH
RNF7	CUL1
CD44	SELE
STC2	AIFM1
EIF2AK2	STAT3
DYNC1I2	DYNLT3
CRKL	SYK
SOS2	EGFR
BARD1	MSH2
MAP2K4	MAP3K10
SMAD4	OCLN
VHL	EPAS1
GDF5	BMPR1B
TNFRSF18	TRAF2
SYK	MSN
TSC1	YWHAE
POLR2H	POLR2D
CHUK	TGFBR1
CDKN2D	CDK4
RB1	RBBP5
AR	JUN
TTC1	TGFBR1
CRYAA	CRYGC
PXN	COL1A1
EXOSC2	UPF1
C19orf25	CCDC85B
AP3S1	IRS1
SH3GL3	ARHGDIA
THAP1	STRBP
ITGB1	MAP4K4
FBP1	RNF183
ZAP70	CD3E
RABIF	LAMTOR5
ZAP70	CBL
BRCC3	BRE
FASLG	GRAP2
SERPINB9	ECH1
F2	F2R
PRTFDC1	STAT5A
CXCR4	CD4
HDAC3	NCOR2
PTBP1	PXN
PTK2	TRIP6
ITGAV	PTK2
AP1G1	MAP1A
SMAD2	ZMYND11
POLR2E	URI1
CRKL	RAPGEF1
FOXP4	FOXP2
USO1	C1orf94
SKP1	FBXO3
BAP1	ASXL1
IKBKG	RBCK1
MAPK8IP3	KLC1
CIB1	PTK2
PPFIA2	PPFIBP1
ATP5C1	ATP5B
DYNLL1	PAK1
EP300	MEF2C
PTBP1	HNRNPL
STAT3	SRI
LINC00846	KIF1BP
PTK2	IRS1
HLA-G	TAP2
IKBKG	KRT8
TACC1	AURKA
BRCA1	AURKA
PTK2	SELE
MAPK8	DUSP4
PTK2	BMX
PTK2	FGR
RAD21	STAG2
UPF1	NCBP1
PTK2	JAK2
SMAD3	ANK3
SKP1	FBXW4
ACTB	KHDRBS1
DLG1	KIF13B
PLCG1	INSR
AFF1	MLLT3
CDK4	BIRC5
CASP7	BIRC5
EPB41L3	UNC13A
SHARPIN	IKBKG
NEB	TTN
SHARPIN	RNF31
STAT3	SYK
ANKRD1	TTN
CALCOCO2	AP5B1
CAPN3	TTN
SELL	CFH
TPI1	LIPT1
AHR	EP300
DIABLO	BIRC5
HIST1H2BD	H2AFZ
AURKB	BIRC5
PTGES3	HSP90AB1
PCBP2	HNRNPK
CDCA8	BIRC5
ATF5	CCND3
EWSR1	ZDHHC3
DDX17	HDAC1
GGA1	ARF6
NDUFA7	STARD9
ARHGEF11	PLXNB2
CDK1	BIRC5
MYBPC3	TTN
CCNF	CCP110
SKP1	CCNF
USH1C	CDH23
SELL	EZR
UBE2D3	UBA52
INCENP	BIRC5
NFKBIE	ANKHD1
MYOM2	TTN
ANK2	OBSCN
MAPK8	RPS6KB1
MDM2	CASP3
TRIM63	TTN
EP300	STAT5A
CHD3	SUMO2
ADGRB1	MAGI1
CDKN1A	CEBPA
PDLIM7	AP5B1
MCM3AP	TMEM216
PCBP2	HNRNPL
SELL	SELE
PAICS	NUDT18
EPB41L3	CEP152
DDX17	WBP11
MYOM1	TTN
EIF4A3	CWC22
NUDT18	KRT15
KIF13B	DLG4
C4A	CST3
RAB4A	SOD2
PRMT1	PRMT8
NUDT18	KCTD17
TSPAN4	ITGA6
GTF2H3	GTF2H2
AHCYL1	ITPR1
CALCA	CALCR
ERCC2	GTF2H2
MRVI1	ITPR1
CA8	ITPR1
GIPC1	ITGA6
PRKG1	ITPR1
ITGB4	ITGA6
FKBP1A	ITPR1
NCOR1	DACH1
GTF2H1	GTF2H2
OBFC1	CTC1
BCL2	ITPR1
ERCC3	GTF2H2
GTF2H5	GTF2H2
CIAO1	CCDC7
UBE2I	DACH1
BANK1	ITPR1
OBFC1	TEN1
EPB41L1	ITPR1
SMAD1	MGA
