"SUID","__APCluster","name","PRWP","score","selected","shared name"
"8394","1","AP1S2","2.0929171549380665E226","0.44027144187208","false","AP1S2"
"8396","1","PRRC2A","2.0929171549380665E226","0.12","false","PRRC2A"
"8399","2","NOL4","9.072601897712698E224",,"false","NOL4"
"8401","1","FRMD4A","2.0929171549380665E226","0.12","false","FRMD4A"
"8403","63","KIF1BP","5.547844126685573E223",,"false","KIF1BP"
"8409","1","SLC26A3","2.0929171549380665E226","0.442442976848723","false","SLC26A3"
"8411","6","PMAIP1","5.247956312374522E224","0.12","false","PMAIP1"
"8413","1","FER","2.0929171549380665E226","0.12","false","FER"
"8416","1","RHOH","2.0929171549380665E226",,"false","RHOH"
"8419","443","IRF4","7.917815799752702E222","0.12","false","IRF4"
"8420","1","PRDM1","2.0929171549380665E226","0.12","false","PRDM1"
"8422","1","SYMPK","2.0929171549380665E226","0.12","false","SYMPK"
"8424","385","GNAZ","2.410162989829424E223",,"false","GNAZ"
"8425","385","DRD5","2.410162989829424E223","0.240542883744161","false","DRD5"
"8427","1","SNRK","2.0929171549380665E226",,"false","SNRK"
"8429","1","TP53BP2","2.0929171549380665E226",,"false","TP53BP2"
"8431","1","WIPI2","2.0929171549380665E226",,"false","WIPI2"
"8433","1","TNFRSF11A","2.0929171549380665E226","0.48","false","TNFRSF11A"
"8440","267","PKD2L1","4.490344331098986E223",,"false","PKD2L1"
"8441","267","TNNI3","4.490344331098986E223","0.36","false","TNNI3"
"8445","60","MEST","6.862107026452341E223","0.12","false","MEST"
"8448","2","GLRX3","9.072601897712698E224","0.12","false","GLRX3"
"8450","233","INCENP","2.3753447399258106E223","0.12","false","INCENP"
"8457","218","EBLN2","1.5835631599505404E223",,"false","EBLN2"
"8460","81","DNM2","7.919606822038929E223","0.36","false","DNM2"
"8461","81","FNBP1","7.919606822038929E223",,"false","FNBP1"
"8464","1","SLC6A5","2.0929171549380665E226","0.32","false","SLC6A5"
"8468","71","GBAS","7.917815799752702E222",,"false","GBAS"
"8470","273","TJP1","1.5835631599505404E223",,"false","TJP1"
"8471","273","GJD3","1.5835631599505404E223",,"false","GJD3"
"8477","1","SNX17","2.0929171549380665E226","0.12","false","SNX17"
"8479","1","RNF152","2.0929171549380665E226",,"false","RNF152"
"8485","1","CAP1","2.0929171549380665E226","0.12","false","CAP1"
"8487","1","DPY30","2.0929171549380665E226",,"false","DPY30"
"8491","131","GRIN2D","4.013427394928455E223","0.125276947701365","false","GRIN2D"
"8495","5","NF2","3.83226726028144E224","0.361357209360401","false","NF2"
"8498","536","SSPN","3.714681951699751E223",,"false","SSPN"
"8499","536","SGCG","3.714681951699751E223","0.562985860592883","false","SGCG"
"8502","1","ITGB1BP2","2.0929171549380665E226",,"false","ITGB1BP2"
"8504","237","ARL15","2.382508829070722E223","0.120542883744161","false","ARL15"
"8507","3","UTP20","8.348944492574958E224","0.12","false","UTP20"
"8508","1","PPP1R26","2.0929171549380665E226",,"false","PPP1R26"
"8510","146","DRAP1","3.2157716501840425E223","0.12","false","DRAP1"
"8512","1","STXBP2","2.0929171549380665E226","0.24027144187208","false","STXBP2"
"8513","1","STX2","2.0929171549380665E226","0.12","false","STX2"
"8517","8","RPL27","5.224046475532716E224",,"false","RPL27"
"8520","104","EEF2K","5.551426171258028E223",,"false","EEF2K"
"8522","190","C2","7.655679628713836E223","0.36","false","C2"
"8526","46","RGS2","6.353452787040198E223","0.12","false","RGS2"
"8528","526","PYY","9.02110494455247E222","0.136721113590456","false","PYY"
"8529","1","NPY1R","2.0929171549380665E226","0.122367031978602","false","NPY1R"
"8533","2","NAXE","9.072601897712698E224",,"false","NAXE"
"8535","5","NMI","3.83226726028144E224",,"false","NMI"
"8536","1","RRN3","2.0929171549380665E226",,"false","RRN3"
"8543","1","F8","2.0929171549380665E226","0.123267233986628","false","F8"
"8548","1","KCNJ6","2.0929171549380665E226","0.36027144187208","false","KCNJ6"
"8551","1","TRIM65","2.0929171549380665E226",,"false","TRIM65"
"8553","1","FAF2","2.0929171549380665E226","0.12","false","FAF2"
"8555","1","WBP4","2.0929171549380665E226",,"false","WBP4"
"8557","45","PER2","7.956216094228771E223","0.12","false","PER2"
"8559","156","RABEPK","1.5835631599505404E223",,"false","RABEPK"
"8560","288","PIKFYVE","4.756062546710302E223","0.480814325616241","false","PIKFYVE"
"8562","1","TRAK2","2.0929171549380665E226",,"false","TRAK2"
"8566","51","MOB1B","3.958907899876351E223",,"false","MOB1B"
"8572","1","EED","2.0929171549380665E226","0.12","false","EED"
"8578","1","PSMB9","2.0929171549380665E226",,"false","PSMB9"
"8580","3","GFAP","8.348944492574958E224","0.12027144187208","false","GFAP"
"8583","1","CCND2","2.0929171549380665E226","0.12","false","CCND2"
"8585","16","IMMT","4.0752035739881855E224","0.12","false","IMMT"
"8592","1","ATP23","2.0929171549380665E226",,"false","ATP23"
"8598","1","TAGLN","2.0929171549380665E226","0.12","false","TAGLN"
"8601","4","FXR1","4.451498415465275E224",,"false","FXR1"
"8608","4","FSHR","4.451498415465275E224","0.12","false","FSHR"
"8610","74","HK2","6.867480093311022E223","0.12","false","HK2"
"8612","294","PIGT","2.410162989829418E223","0.12","false","PIGT"
"8614","1","HRK","2.0929171549380665E226",,"false","HRK"
"8618","1","FAM65B","2.0929171549380665E226",,"false","FAM65B"
"8622","1","CRYBA1","2.0929171549380665E226","0.12","false","CRYBA1"
"8627","1","HIST2H2AB","2.0929171549380665E226",,"false","HIST2H2AB"
"8634","3","RBM8A","8.348944492574958E224","0.361628651232482","false","RBM8A"
"8635","1","IPO13","2.0929171549380665E226",,"false","IPO13"
"8641","45","MCCC1","7.956216094228771E223","0.360542883744161","false","MCCC1"
"8645","535","CCNG2","0.0",,"false","CCNG2"
"8646","535","PTPA","0.0",,"false","PTPA"
"8648","1","GTF2H4","2.0929171549380665E226",,"false","GTF2H4"
"8651","136","SETD1A","7.935224924704505E223",,"false","SETD1A"
"8654","210","EIF5","3.24141259006763E223","0.12","false","EIF5"
"8659","7","PSMB10","5.035829618800717E224","0.12","false","PSMB10"
"8665","1","DENND4A","2.0929171549380665E226","0.12","false","DENND4A"
"8667","17","EEF1D","5.289561091087507E224",,"false","EEF1D"
"8671","8","SOX3","5.224046475532716E224","0.12","false","SOX3"
"8672","8","PAX6","5.224046475532716E224","0.24","false","PAX6"
"8676","13","PKP2","4.514873988401246E224","0.36","false","PKP2"
"8679","277","MLX","3.167126319901081E223","0.12","false","MLX"
"8684","64","TAF3","3.9589078998763505E223",,"false","TAF3"
"8689","1","SPIB","2.0929171549380665E226","0.12","false","SPIB"
"8691","1","PCGF5","2.0929171549380665E226",,"false","PCGF5"
"8693","106","SSR3","1.192995327030539E224",,"false","SSR3"
"8695","114","RBBP5","6.336043662088386E223",,"false","RBBP5"
"8699","1","GARS","2.0929171549380665E226","0.363257302464964","false","GARS"
"8702","1","ACTR3B","2.0929171549380665E226",,"false","ACTR3B"
"8703","293","ARPC5","8.44575582707105E222",,"false","ARPC5"
"8706","1","RAB3D","2.0929171549380665E226",,"false","RAB3D"
"8707","1","CEP55","2.0929171549380665E226","0.12","false","CEP55"
"8711","1","NCS1","2.0929171549380665E226","0.12","false","NCS1"
"8713","1","AGR2","2.0929171549380665E226","0.123267233986628","false","AGR2"
"8715","62","CPSF3","7.131407286636112E223",,"false","CPSF3"
"8719","114","IKZF4","6.336043662088386E223","0.24","false","IKZF4"
"8722","1","GAS2","2.0929171549380665E226","0.12","false","GAS2"
"8723","1","CAPN2","2.0929171549380665E226","0.12","false","CAPN2"
"8725","1","ZHX3","2.0929171549380665E226",,"false","ZHX3"
"8728","213","SCD","3.971445055879936E223","0.120814325616241","false","SCD"
"8729","213","CYB5A","3.971445055879936E223","0.24","false","CYB5A"
"8734","1","AFG3L2","2.0929171549380665E226","0.36","false","AFG3L2"
"8738","1","NAGK","2.0929171549380665E226","0.12","false","NAGK"
"8741","1","AMOT","2.0929171549380665E226",,"false","AMOT"
"8742","1","ARHGAP17","2.0929171549380665E226",,"false","ARHGAP17"
"8746","1","NOLC1","2.0929171549380665E226",,"false","NOLC1"
"8748","8","NAP1L4","5.224046475532716E224",,"false","NAP1L4"
"8750","1","CENPF","2.0929171549380665E226","0.122724350242467","false","CENPF"
"8753","386","TFAP2B","4.497508420243891E223","0.561628651232482","false","TFAP2B"
"8762","1","CDC42BPA","2.0929171549380665E226",,"false","CDC42BPA"
"8764","1","NOS2","2.0929171549380665E226","0.12","false","NOS2"
"8767","1","SIRT4","2.0929171549380665E226",,"false","SIRT4"
"8771","2","JUNB","9.072601897712698E224","0.12","false","JUNB"
"8773","1","MRC2","2.0929171549380665E226","0.12","false","MRC2"
"8777","11","SUV39H1","3.808875722041067E224",,"false","SUV39H1"
"8779","56","ZRANB2","3.97452600254193E223",,"false","ZRANB2"
"8785","29","HTR2A","1.6680488980593221E224","0.155266375415353","false","HTR2A"
"8789","36","PRR14","4.824474652107715E223",,"false","PRR14"
"8791","84","ZBTB18","6.185344052591309E223","0.2","false","ZBTB18"
"8794","1","SHARPIN","2.0929171549380665E226","0.12","false","SHARPIN"
"8796","41","HID1","1.2898938138502366E224",,"false","HID1"
"8801","19","MYCBP","3.1187822713947527E224","0.12","false","MYCBP"
"8804","15","ATP2A2","3.6773204396268122E224","0.12027144187208","false","ATP2A2"
"8807","114","CTBP1","6.336043662088386E223","0.12","false","CTBP1"
"8810","1","TEAD1","2.0929171549380665E226","0.36027144187208","false","TEAD1"
"8813","18","SIRT6","3.4581594875866554E224","0.2","false","SIRT6"
"8819","1","UTF1","2.0929171549380665E226",,"false","UTF1"
"8824","2","TDP2","9.072601897712698E224",,"false","TDP2"
"8826","236","ZW10","3.96786301130748E223","0.12","false","ZW10"
"8828","1","SEMA4C","2.0929171549380665E226",,"false","SEMA4C"
"8830","229","GTF3C4","0.0",,"false","GTF3C4"
"8833","1","UPF3B","2.0929171549380665E226","0.36","false","UPF3B"
"8834","1","UPF3A","2.0929171549380665E226",,"false","UPF3A"
"8839","1","SRPK3","2.0929171549380665E226",,"false","SRPK3"
"8841","1","EGLN2","2.0929171549380665E226","0.12","false","EGLN2"
"8847","1","ARNTL2","2.0929171549380665E226","0.12","false","ARNTL2"
"8853","1","PTPRA","2.0929171549380665E226","0.12","false","PTPRA"
"8855","9","TUBB2B","4.446621659367116E224","0.44","false","TUBB2B"
"8860","25","USF2","2.919838289029829E224",,"false","USF2"
"8862","1","GPSM2","2.0929171549380665E226","0.360542883744161","false","GPSM2"
"8871","1","RAPSN","2.0929171549380665E226","0.12","false","RAPSN"
"8876","534","KCNIP1","7.917815799752702E222","0.12","false","KCNIP1"
"8880","1","CDKN1C","2.0929171549380665E226","0.361628651232482","false","CDKN1C"
"8884","85","MORF4L2","3.9589078998763505E223",,"false","MORF4L2"
"8886","1","POLR2E","2.0929171549380665E226",,"false","POLR2E"
"8888","114","ELK3","6.336043662088386E223","0.12","false","ELK3"
"8890","1","APBB3","2.0929171549380665E226",,"false","APBB3"
"8893","3","FGR","8.348944492574958E224",,"false","FGR"
"8895","1","CXCL11","2.0929171549380665E226","0.12","false","CXCL11"
"8900","1","TRPV4","2.0929171549380665E226","0.36027144187208","false","TRPV4"
"8902","1","NAA20","2.0929171549380665E226",,"false","NAA20"
"8904","53","MDH2","6.337834684374617E223","0.12","false","MDH2"
"8910","10","NCAN","4.135447237560737E224","0.12","false","NCAN"
"8911","10","NCAM1","4.135447237560737E224","0.12","false","NCAM1"
"8914","75","COL5A2","1.1143544757188797E224","0.12027144187208","false","COL5A2"
"8918","1","NSUN2","2.0929171549380665E226","0.24","false","NSUN2"
"8921","1","CNKSR2","2.0929171549380665E226",,"false","CNKSR2"
"8922","1","MOB3B","2.0929171549380665E226",,"false","MOB3B"
"8925","72","NOTCH3","7.333183788954529E223","0.24","false","NOTCH3"
"8930","533","ACOT2","7.917815799752702E222","0.12","false","ACOT2"
"8931","533","ZNF277","7.917815799752702E222",,"false","ZNF277"
"8936","1","DVL2","2.0929171549380665E226",,"false","DVL2"
"8941","1","RLN3","2.0929171549380665E226","0.12","false","RLN3"
"8946","1","TNKS","2.0929171549380665E226",,"false","TNKS"
"8947","305","TNKS2","3.7648961056800537E223",,"false","TNKS2"
"8949","1","LRRK1","2.0929171549380665E226",,"false","LRRK1"
"8953","84","ZNF83","6.185344052591309E223",,"false","ZNF83"
"8957","37","NFU1","8.251379492885012E223","0.24","false","NFU1"
"8966","1","N6AMT1","2.0929171549380665E226","0.12","false","N6AMT1"
"8967","347","TRMT112","0.0",,"false","TRMT112"
"8971","179","NCOA4","2.402210074219212E223","0.244071628081205","false","NCOA4"
"8977","171","NDUFA5","2.3753447399258106E223",,"false","NDUFA5"
"8981","1","UTY","2.0929171549380665E226",,"false","UTY"
"8988","160","TOP3A","2.427349916192338E223",,"false","TOP3A"
"8990","1","NBR1","2.0929171549380665E226",,"false","NBR1"
"8992","282","NOG","3.9624899444488063E223","0.12","false","NOG"
"8994","1","CLTCL1","2.0929171549380665E226",,"false","CLTCL1"
"9002","4","LEO1","4.451498415465275E224",,"false","LEO1"
"9007","107","ATF7","5.544262082113117E223",,"false","ATF7"
"9010","23","MON2","2.6167693531570435E224",,"false","MON2"
"9012","225","ATG2A","8.073996826408492E222",,"false","ATG2A"
"9016","152","NR3C2","3.9642809667350306E223","0.36","false","NR3C2"
"9021","1","USP29","2.0929171549380665E226",,"false","USP29"
"9023","1","PRKCG","2.0929171549380665E226","0.12","false","PRKCG"
"9029","19","HELLS","3.1187822713947527E224","0.12","false","HELLS"
"9031","72","KRT78","7.333183788954529E223",,"false","KRT78"
"9032","72","SIRT2","7.333183788954529E223",,"false","SIRT2"
"9036","255","MRPS15","2.382508829070715E223",,"false","MRPS15"
"9037","255","PTCD3","2.382508829070715E223",,"false","PTCD3"
"9042","99","ADAM9","8.977106617625518E223","0.32","false","ADAM9"
"9049","1","TCOF1","2.0929171549380665E226","0.121085767488321","false","TCOF1"
"9053","1","TFRC","2.0929171549380665E226","0.120542883744161","false","TFRC"
"9058","1","MBD3L1","2.0929171549380665E226",,"false","MBD3L1"
"9060","1","LINC00341","2.0929171549380665E226",,"false","LINC00341"
"9064","1","RPS25","2.0929171549380665E226",,"false","RPS25"
"9065","9","RPS17","4.446621659367116E224","0.24","false","RPS17"
"9069","13","SIPA1L1","4.514873988401246E224","0.12","false","SIPA1L1"
"9071","54","ADCY5","1.0219873866403202E224","0.36","false","ADCY5"
"9073","1","CEP126","2.0929171549380665E226",,"false","CEP126"
"9078","1","HERC2","2.0929171549380665E226","0.36","false","HERC2"
"9085","1","KANK1","2.0929171549380665E226","0.24","false","KANK1"
"9087","362","SORCS3","1.3196359666254504E223",,"false","SORCS3"
"9088","362","NGF","1.3196359666254504E223","0.2","false","NGF"
"9096","48","VAMP3","8.187116059936473E223",,"false","VAMP3"
"9098","1","CNN3","2.0929171549380665E226","0.12","false","CNN3"
"9102","391","PRSS1","3.3533926376686465E223","0.268229954696352","false","PRSS1"
"9103","391","SPINK5","3.3533926376686465E223","0.12","false","SPINK5"
"9106","20","PQBP1","2.0522470504721107E224","0.131158911320285","false","PQBP1"
"9111","1","ALYREF","2.0929171549380665E226","0.12","false","ALYREF"
"9114","19","SPDEF","3.1187822713947527E224","0.125448700484934","false","SPDEF"
"9116","126","FOXO4","4.781925685182778E223",,"false","FOXO4"
"9122","532","CTSE","3.1778724536184415E223",,"false","CTSE"
"9124","94","CHAD","1.3560148539663775E224",,"false","CHAD"
"9126","320","CENPH","7.917815799752702E222",,"false","CENPH"
"9130","1","BECN1","2.0929171549380665E226","0.120542883744161","false","BECN1"
"9135","108","RAB11FIP3","7.917815799752703E223","0.12","false","RAB11FIP3"
"9139","1","BHLHE40","2.0929171549380665E226","0.12","false","BHLHE40"
"9141","24","JMY","2.91576249456596E224",,"false","JMY"
"9146","6","YBX3","5.247956312374522E224",,"false","YBX3"
"9148","1","HGFAC","2.0929171549380665E226","0.120542883744161","false","HGFAC"
"9155","163","MALL","8.513515663923878E223",,"false","MALL"
"9158","192","ING3","1.585354182236765E223","0.12027144187208","false","ING3"
"9161","21","HDX","2.775792258181458E224",,"false","HDX"
"9163","1","FNTA","2.0929171549380665E226",,"false","FNTA"
"9165","326","TIMP2","1.585354182236765E223","0.12","false","TIMP2"
"9167","1","RHEB","2.0929171549380665E226","0.12","false","RHEB"
"9169","212","AKIP1","2.3753447399258106E223",,"false","AKIP1"
"9181","64","TAF2","3.9589078998763505E223","0.36","false","TAF2"
"9184","1","STAP2","2.0929171549380665E226",,"false","STAP2"
"9188","33","GLTSCR1L","7.928561933470062E223",,"false","GLTSCR1L"
"9190","1","CDK5R2","2.0929171549380665E226",,"false","CDK5R2"
"9193","1","DLGAP1","2.0929171549380665E226",,"false","DLGAP1"
"9196","283","ALPI","1.6284697770381186E223",,"false","ALPI"
"9198","1","TRPC6","2.0929171549380665E226","0.44","false","TRPC6"
"9200","1","USP21","2.0929171549380665E226",,"false","USP21"
"9203","1","USP22","2.0929171549380665E226",,"false","USP22"
"9206","171","MT-ND6","2.3753447399258106E223",,"false","MT-ND6"
"9208","531","MYBPH","0.0",,"false","MYBPH"
"9209","531","MYBPC2","0.0",,"false","MYBPC2"
"9212","17","BASP1","5.289561091087507E224","0.12","false","BASP1"
"9216","1","LCP1","2.0929171549380665E226","0.12","false","LCP1"
"9219","235","TNFAIP6","6.862107026452341E223","0.12","false","TNFAIP6"
"9222","3","TRIM41","8.348944492574958E224",,"false","TRIM41"
"9224","1","MARCH5","2.0929171549380665E226",,"false","MARCH5"
"9237","5","BATF","3.83226726028144E224","0.122367031978602","false","BATF"
"9240","1","MAP2K5","2.0929171549380665E226","0.12","false","MAP2K5"
"9243","17","MYO1C","5.289561091087507E224",,"false","MYO1C"
"9245","1","SYNPO2","2.0929171549380665E226","0.24027144187208","false","SYNPO2"
"9248","200","DPF2","1.6195146656069827E223",,"false","DPF2"
"9253","1","ZKSCAN7","2.0929171549380665E226",,"false","ZKSCAN7"
"9255","7","GDF9","5.035829618800717E224","0.124810008827325","false","GDF9"
"9257","1","PFKFB3","2.0929171549380665E226","0.12","false","PFKFB3"
"9259","530","ACR","0.0",,"false","ACR"
"9260","530","ZP2","0.0",,"false","ZP2"
"9262","29","ST14","1.6680488980593221E224","0.361085767488321","false","ST14"
"9263","29","SPINT1","1.6680488980593221E224",,"false","SPINT1"
"9269","22","KIAA1429","2.887292878139913E224",,"false","KIAA1429"
"9272","1","LYPLA1","2.0929171549380665E226","0.12","false","LYPLA1"
"9274","80","CFB","1.0457917810553616E224","0.12","false","CFB"
"9278","6","ZNF746","5.247956312374522E224",,"false","ZNF746"
"9280","1","TPD52L2","2.0929171549380665E226",,"false","TPD52L2"
"9283","529","UTP4","0.0",,"false","UTP4"
"9284","529","UTP15","0.0",,"false","UTP15"
"9288","278","HES5","3.168917342187305E223","0.12","false","HES5"
"9291","55","MED18","7.937015946990736E223",,"false","MED18"
"9294","301","GAGE2D","0.0",,"false","GAGE2D"
"9295","301","GMCL1P1","0.0",,"false","GMCL1P1"
"9298","1","FBXO44","2.0929171549380665E226","0.12","false","FBXO44"
"9300","1","AARS","2.0929171549380665E226","0.48","false","AARS"
"9304","1","SH3BGRL","2.0929171549380665E226",,"false","SH3BGRL"
"9311","1","RAB3IL1","2.0929171549380665E226",,"false","RAB3IL1"
"9314","1","AIMP2","2.0929171549380665E226",,"false","AIMP2"
"9319","1","CUEDC2","2.0929171549380665E226","0.12","false","CUEDC2"
"9322","1","ROGDI","2.0929171549380665E226","0.240814325616241","false","ROGDI"
"9328","83","SPHK2","8.74083358505913E223","0.12","false","SPHK2"
"9334","1","LONRF1","2.0929171549380665E226",,"false","LONRF1"
"9336","1","BPGM","2.0929171549380665E226","0.48","false","BPGM"
"9338","58","METTL2B","8.783291413327087E223",,"false","METTL2B"
"9340","1","THAP1","2.0929171549380665E226","0.480542883744161","false","THAP1"
"9348","1","KIF3A","2.0929171549380665E226","0.12","false","KIF3A"
"9352","1","DNASE1","2.0929171549380665E226","0.12","false","DNASE1"
"9354","1","MOB4","2.0929171549380665E226",,"false","MOB4"
"9360","70","IGF2BP3","8.765406799155837E223","0.12","false","IGF2BP3"
"9363","72","GATAD2A","7.333183788954529E223",,"false","GATAD2A"
"9366","22","CDK5RAP2","2.887292878139913E224","0.24","false","CDK5RAP2"
"9372","67","BNIP1","4.759644591282751E223",,"false","BNIP1"
"9375","286","ARL6IP6","4.75068947985162E223",,"false","ARL6IP6"
"9377","6","AXIN2","5.247956312374522E224","0.36027144187208","false","AXIN2"
"9381","10","STAM2","4.135447237560737E224",,"false","STAM2"
"9388","140","CLIP2","4.5082545539612524E223","0.201900093104562","false","CLIP2"
